timestamp,open,high,low,close,volume
2026-08-04 10:20:00,25792.16,25794.94,25781.28,25784.06,107897
2026-08-04 10:25:00,25784.06,25787.43,25781.01,25784.39,79257
2026-08-04 10:30:00,25784.39,25786.16,25782.88,25784.64,72308
2026-08-04 10:35:00,25784.64,25790.1,25778.04,25783.49,54731
2026-08-04 10:40:00,25783.49,25798.24,25776.93,25791.68,80359
2026-08-04 10:45:00,25791.68,25794.0,25790.56,25792.88,65543
2026-08-04 10:50:00,25792.88,25792.89,25792.66,25792.67,88413
2026-08-04 10:55:00,25792.67,25793.11,25782.94,25783.38,64063
2026-08-04 11:00:00,25783.38,25784.06,25780.06,25780.74,111182
2026-08-04 11:05:00,25780.74,25786.82,25779.25,25785.33,120106
2026-08-04 11:10:00,25785.33,25794.71,25781.92,25791.3,134777
2026-08-04 11:15:00,25791.3,25791.82,25790.15,25790.67,116989
2026-08-04 11:20:00,25790.67,25791.3,25783.31,25783.94,74287
2026-08-04 11:25:00,25783.94,25789.16,25776.97,25782.19,62947
2026-08-04 11:30:00,25782.19,25784.86,25779.52,25782.19,122185
2026-08-04 11:35:00,25782.19,25782.76,25781.32,25781.89,64833
2026-08-04 11:40:00,25781.89,25784.74,25781.14,25784.0,110085
2026-08-04 11:45:00,25784.0,25792.95,25783.9,25792.86,43833
2026-08-04 11:50:00,25792.86,25797.23,25784.28,25788.65,53291
2026-08-04 11:55:00,25788.65,25795.96,25787.97,25795.28,43114
2026-08-04 12:00:00,25795.28,25802.43,25791.5,25798.65,79663
2026-08-04 12:05:00,25798.65,25799.66,25794.36,25795.37,99965
2026-08-04 12:10:00,25795.37,25802.21,25791.82,25798.67,129193
2026-08-04 12:15:00,25798.67,25808.78,25794.58,25804.69,111833
2026-08-04 12:20:00,25804.69,25805.09,25796.75,25797.14,100888
2026-08-04 12:25:00,25797.14,25799.87,25792.59,25795.32,79653
2026-08-04 12:30:00,25795.32,25799.66,25786.46,25790.8,111979
2026-08-04 12:35:00,25790.8,25794.77,25788.02,25791.99,124469
2026-08-04 12:40:00,25791.99,25801.17,25784.62,25793.8,69718
2026-08-04 12:45:00,25793.8,25796.75,25788.66,25791.61,97258
2026-08-04 12:50:00,25791.61,25799.13,25790.16,25797.68,55252
2026-08-04 12:55:00,25797.68,25809.27,25796.32,25807.92,52161
2026-08-04 13:00:00,25807.92,25810.48,25806.64,25809.2,68790
2026-08-04 13:05:00,25809.2,25814.72,25807.74,25813.26,61927
2026-08-04 13:10:00,25813.26,25816.56,25810.94,25814.25,71033
2026-08-04 13:15:00,25814.25,25816.28,25813.97,25816.0,179969
2026-08-04 13:20:00,25816.0,25820.15,25808.41,25812.56,89351
2026-08-04 13:25:00,25812.56,25814.72,25809.86,25812.03,119160
2026-08-04 13:30:00,25812.03,25819.45,25811.04,25818.46,72087
2026-08-04 13:35:00,25818.46,25819.99,25814.34,25815.87,109298
2026-08-04 13:40:00,25815.87,25824.22,25814.62,25822.96,124395
2026-08-04 13:45:00,25822.96,25831.14,25822.47,25830.65,44204
2026-08-04 13:50:00,25830.65,25834.96,25820.54,25824.85,141135
2026-08-04 13:55:00,25824.85,25828.55,25817.02,25820.71,109450
2026-08-04 14:00:00,25820.71,25832.4,25817.7,25829.39,87775
2026-08-04 14:05:00,25829.39,25829.64,25828.23,25828.49,96520
2026-08-04 14:10:00,25828.49,25828.59,25825.84,25825.94,141693
2026-08-04 14:15:00,25825.94,25826.71,25816.75,25817.52,62430
2026-08-04 14:20:00,25817.52,25821.08,25815.01,25818.56,89185
2026-08-04 14:25:00,25818.56,25827.29,25813.79,25822.53,125870
2026-08-04 14:30:00,25822.53,25824.39,25817.74,25819.61,96747
2026-08-04 14:35:00,25819.61,25821.88,25804.51,25806.78,97946
2026-08-04 14:40:00,25806.78,25815.51,25805.92,25814.65,99117
2026-08-04 14:45:00,25814.65,25818.94,25803.39,25807.69,147922
2026-08-04 14:50:00,25807.69,25808.59,25807.03,25807.93,39999
2026-08-04 14:55:00,25807.93,25820.55,25799.82,25812.45,113589
2026-08-04 15:00:00,25812.45,25820.49,25810.82,25818.87,59971
2026-08-04 15:05:00,25818.87,25829.35,25815.16,25825.65,84364
2026-08-04 15:10:00,25825.65,25829.79,25823.0,25827.14,104103
2026-08-04 15:15:00,25827.14,25831.46,25824.86,25829.18,50384
2026-08-04 15:20:00,25829.18,25831.72,25827.05,25829.59,49804
2026-08-04 15:25:00,25829.59,25831.06,25821.89,25823.36,32643
2026-08-05 09:15:00,25823.36,25829.74,25808.22,25814.6,96741
2026-08-05 09:20:00,25814.6,25825.08,25806.77,25817.25,43827
2026-08-05 09:25:00,25817.25,25820.81,25809.28,25812.84,84171
2026-08-05 09:30:00,25812.84,25819.5,25804.04,25810.71,80340
2026-08-05 09:35:00,25810.71,25815.85,25798.06,25803.2,101574
2026-08-05 09:40:00,25803.2,25810.53,25797.85,25805.18,59960
2026-08-05 09:45:00,25805.18,25810.91,25802.93,25808.65,70738
2026-08-05 09:50:00,25808.65,25814.93,25806.42,25812.7,34832
2026-08-05 09:55:00,25812.7,25814.32,25809.05,25810.67,72948
2026-08-05 10:00:00,25810.67,25811.77,25795.66,25796.77,114690
2026-08-05 10:05:00,25796.77,25815.58,25788.22,25807.04,173319
2026-08-05 10:10:00,25807.04,25810.77,25795.98,25799.71,129877
2026-08-05 10:15:00,25799.71,25806.69,25799.13,25806.1,54415
2026-08-05 10:20:00,25806.1,25812.97,25803.31,25810.18,11535
2026-08-05 10:25:00,25810.18,25831.33,25807.41,25828.56,148269
2026-08-05 10:30:00,25828.56,25834.29,25816.92,25822.64,141080
2026-08-05 10:35:00,25822.64,25832.83,25822.56,25832.74,53122
2026-08-05 10:40:00,25832.74,25841.33,25823.0,25831.59,37386
2026-08-05 10:45:00,25831.59,25836.05,25827.72,25832.19,85819
2026-08-05 10:50:00,25832.19,25839.72,25823.95,25831.48,131875
2026-08-05 10:55:00,25831.48,25836.19,25826.47,25831.19,66439
2026-08-05 11:00:00,25831.19,25834.74,25825.45,25829.0,51887
2026-08-05 11:05:00,25829.0,25830.29,25827.26,25828.54,94700
2026-08-05 11:10:00,25828.54,25831.93,25827.81,25831.2,98115
2026-08-05 11:15:00,25831.2,25832.32,25828.62,25829.74,52070
2026-08-05 11:20:00,25829.74,25834.41,25827.44,25832.1,106215
2026-08-05 11:25:00,25832.1,25832.79,25830.25,25830.94,80468
2026-08-05 11:30:00,25830.94,25832.53,25830.66,25832.24,99810
2026-08-05 11:35:00,25832.24,25833.79,25831.68,25833.23,78262
2026-08-05 11:40:00,25833.23,25833.66,25830.0,25830.43,46196
2026-08-05 11:45:00,25830.43,25839.77,25818.74,25828.08,206015
2026-08-05 11:50:00,25828.08,25849.29,25814.23,25835.45,142639
2026-08-05 11:55:00,25835.45,25842.72,25812.84,25820.12,317250
2026-08-05 12:00:00,25820.12,25837.36,25816.71,25833.95,300524
2026-08-05 12:05:00,25833.95,25848.57,25794.73,25809.35,153524
2026-08-05 12:10:00,25809.35,25835.2,25738.33,25764.17,308356
2026-08-05 12:15:00,25764.17,25764.83,25756.8,25757.46,84243
2026-08-05 12:20:00,25757.46,25763.91,25751.68,25758.13,69532
2026-08-05 12:25:00,25758.13,25762.04,25757.26,25761.17,128776
2026-08-05 12:30:00,25761.17,25770.85,25752.01,25761.69,68454
2026-08-05 12:35:00,25761.69,25770.85,25754.21,25763.37,51526
2026-08-05 12:40:00,25763.37,25775.69,25759.7,25772.01,107716
2026-08-05 12:45:00,25772.01,25776.08,25767.53,25771.61,80030
2026-08-05 12:50:00,25771.61,25773.51,25766.36,25768.26,114738
2026-08-05 12:55:00,25768.26,25774.76,25766.01,25772.51,62426
2026-08-05 13:00:00,25772.51,25774.73,25772.11,25774.34,123390
2026-08-05 13:05:00,25774.34,25794.89,25771.05,25791.6,89905
2026-08-05 13:10:00,25791.6,25794.94,25787.14,25790.48,62439
2026-08-05 13:15:00,25790.48,25792.02,25782.42,25783.96,77544
2026-08-05 13:20:00,25783.96,25790.35,25782.4,25788.79,84780
2026-08-05 13:25:00,25788.79,25795.21,25774.46,25780.87,106970
2026-08-05 13:30:00,25780.87,25795.61,25777.77,25792.5,137923
2026-08-05 13:35:00,25792.5,25795.3,25788.09,25790.89,176223
2026-08-05 13:40:00,25790.89,25795.47,25778.35,25782.93,144485
2026-08-05 13:45:00,25782.93,25788.66,25779.95,25785.67,131308
2026-08-05 13:50:00,25785.67,25787.3,25779.69,25781.31,63027
2026-08-05 13:55:00,25781.31,25783.78,25774.36,25776.82,86392
2026-08-05 14:00:00,25776.82,25779.6,25775.02,25777.79,45296
2026-08-05 14:05:00,25777.79,25795.58,25773.18,25790.97,114422
2026-08-05 14:10:00,25790.97,25791.33,25788.23,25788.59,108676
2026-08-05 14:15:00,25788.59,25798.04,25781.87,25791.33,114917
2026-08-05 14:20:00,25791.33,25818.13,25783.94,25810.75,123119
2026-08-05 14:25:00,25810.75,25813.66,25810.3,25813.21,135320
2026-08-05 14:30:00,25813.21,25813.86,25804.67,25805.32,138311
2026-08-05 14:35:00,25805.32,25807.0,25802.33,25804.01,94716
2026-08-05 14:40:00,25804.01,25810.21,25794.84,25801.04,61646
2026-08-05 14:45:00,25801.04,25811.89,25796.02,25806.87,112658
2026-08-05 14:50:00,25806.87,25817.22,25795.81,25806.17,90806
2026-08-05 14:55:00,25806.17,25807.95,25797.26,25799.04,140818
2026-08-05 15:00:00,25799.04,25803.29,25787.32,25791.57,137647
2026-08-05 15:05:00,25791.57,25798.53,25785.39,25792.35,101477
2026-08-05 15:10:00,25792.35,25792.61,25786.19,25786.45,130820
2026-08-05 15:15:00,25786.45,25792.74,25786.45,25792.74,92579
2026-08-05 15:20:00,25792.74,25795.06,25789.67,25791.99,153555
2026-08-05 15:25:00,25791.99,25796.57,25787.45,25792.04,75551
2026-08-06 09:15:00,25792.04,25802.38,25788.87,25799.21,86558
2026-08-06 09:20:00,25799.21,25799.33,25794.8,25794.92,36798
2026-08-06 09:25:00,25794.92,25798.86,25781.47,25785.41,75477
2026-08-06 09:30:00,25785.41,25795.71,25779.4,25789.69,112039
2026-08-06 09:35:00,25789.69,25801.56,25779.19,25791.06,112624
2026-08-06 09:40:00,25791.06,25794.68,25785.73,25789.35,104209
2026-08-06 09:45:00,25789.35,25789.71,25783.15,25783.51,85656
2026-08-06 09:50:00,25783.51,25784.36,25767.68,25768.53,81831
2026-08-06 09:55:00,25768.53,25776.65,25758.01,25766.13,79513
2026-08-06 10:00:00,25766.13,25767.51,25765.63,25767.0,54228
2026-08-06 10:05:00,25767.0,25779.4,25761.0,25773.4,83753
2026-08-06 10:10:00,25773.4,25788.75,25769.99,25785.34,74462
2026-08-06 10:15:00,25785.34,25797.26,25783.44,25795.36,81384
2026-08-06 10:20:00,25795.36,25803.56,25790.19,25798.38,19664
2026-08-06 10:25:00,25798.38,25803.35,25787.81,25792.77,55895
2026-08-06 10:30:00,25792.77,25796.91,25782.82,25786.95,100740
2026-08-06 10:35:00,25786.95,25787.55,25780.25,25780.85,103959
2026-08-06 10:40:00,25780.85,25781.5,25775.43,25776.07,143841
2026-08-06 10:45:00,25776.07,25783.05,25772.94,25779.91,88904
2026-08-06 10:50:00,25779.91,25781.24,25772.28,25773.61,118797
2026-08-06 10:55:00,25773.61,25774.63,25767.08,25768.1,126824
2026-08-06 11:00:00,25768.1,25769.03,25764.31,25765.24,58046
2026-08-06 11:05:00,25765.24,25767.75,25757.23,25759.74,159554
2026-08-06 11:10:00,25759.74,25762.29,25755.13,25757.67,73259
2026-08-06 11:15:00,25757.67,25760.82,25754.4,25757.54,96968
2026-08-06 11:20:00,25757.54,25776.23,25756.52,25775.21,136593
2026-08-06 11:25:00,25775.21,25781.53,25772.3,25778.62,45526
2026-08-06 11:30:00,25778.62,25779.14,25778.29,25778.8,83346
2026-08-06 11:35:00,25778.8,25783.03,25758.55,25762.78,78804
2026-08-06 11:40:00,25762.78,25764.01,25759.25,25760.48,83815
2026-08-06 11:45:00,25760.48,25771.03,25754.38,25764.93,61672
2026-08-06 11:50:00,25764.93,25769.16,25764.23,25768.46,79135
2026-08-06 11:55:00,25768.46,25772.46,25761.06,25765.07,89161
2026-08-06 12:00:00,25765.07,25780.79,25759.99,25775.71,138984
2026-08-06 12:05:00,25775.71,25785.84,25773.54,25783.66,115666
2026-08-06 12:10:00,25783.66,25791.98,25764.83,25773.14,50371
2026-08-06 12:15:00,25773.14,25774.7,25769.5,25771.06,74773
2026-08-06 12:20:00,25771.06,25783.3,25760.81,25773.06,106603
2026-08-06 12:25:00,25773.06,25776.23,25759.73,25762.9,77995
2026-08-06 12:30:00,25762.9,25769.48,25748.27,25754.85,59308
2026-08-06 12:35:00,25754.85,25758.79,25752.02,25755.96,108773
2026-08-06 12:40:00,25755.96,25759.76,25745.4,25749.2,62001
2026-08-06 12:45:00,25749.2,25763.78,25739.42,25754.0,130007
2026-08-06 12:50:00,25754.0,25757.76,25747.56,25751.32,101692
2026-08-06 12:55:00,25751.32,25762.43,25749.68,25760.78,124161
2026-08-06 13:00:00,25760.78,25768.96,25754.88,25763.06,130222
2026-08-06 13:05:00,25763.06,25770.37,25756.15,25763.46,96189
2026-08-06 13:10:00,25763.46,25769.78,25759.04,25765.35,81903
2026-08-06 13:15:00,25765.35,25779.08,25759.05,25772.78,111463
2026-08-06 13:20:00,25772.78,25778.1,25771.44,25776.76,21495
2026-08-06 13:25:00,25776.76,25780.25,25773.65,25777.14,66966
2026-08-06 13:30:00,25777.14,25790.48,25765.72,25779.06,112148
2026-08-06 13:35:00,25779.06,25783.24,25770.78,25774.96,32952
2026-08-06 13:40:00,25774.96,25782.84,25773.82,25781.7,116439
2026-08-06 13:45:00,25781.7,25784.67,25772.53,25775.49,161637
2026-08-06 13:50:00,25775.49,25778.88,25766.67,25770.05,82287
2026-08-06 13:55:00,25770.05,25775.77,25757.36,25763.07,145337
2026-08-06 14:00:00,25763.07,25771.36,25750.36,25758.64,127917
2026-08-06 14:05:00,25758.64,25772.65,25754.7,25768.71,127430
2026-08-06 14:10:00,25768.71,25769.52,25762.16,25762.97,47400
2026-08-06 14:15:00,25762.97,25767.68,25748.11,25752.82,69834
2026-08-06 14:20:00,25752.82,25772.62,25752.47,25772.26,70826
2026-08-06 14:25:00,25772.26,25788.49,25763.61,25779.84,106313
2026-08-06 14:30:00,25779.84,25781.62,25769.52,25771.31,134331
2026-08-06 14:35:00,25771.31,25775.02,25764.85,25768.56,123018
2026-08-06 14:40:00,25768.56,25776.17,25763.27,25770.88,79037
2026-08-06 14:45:00,25770.88,25772.3,25764.61,25766.03,94455
2026-08-06 14:50:00,25766.03,25779.84,25762.63,25776.44,41748
2026-08-06 14:55:00,25776.44,25785.2,25772.13,25780.89,105360
2026-08-06 15:00:00,25780.89,25792.97,25778.26,25790.33,61048
2026-08-06 15:05:00,25790.33,25804.09,25785.22,25798.97,22974
2026-08-06 15:10:00,25798.97,25811.85,25795.5,25808.38,81358
2026-08-06 15:15:00,25808.38,25814.74,25792.03,25798.39,54567
2026-08-06 15:20:00,25798.39,25800.17,25794.93,25796.71,18618
2026-08-06 15:25:00,25796.71,25809.6,25791.03,25803.92,57411
